Zip,State,Municipality,Metro,County ,Year,Value,Population
28409,NC,Wilmington,"Wilmington, NC",New Hanover County,2021,339634.5533,34273
28411,NC,Wilmington,"Wilmington, NC",New Hanover County,2021,313634.8695,35903
28412,NC,Wilmington,"Wilmington, NC",New Hanover County,2021,285739.3861,40407
28420,NC,Ash,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,2021,207446.8386,3182
28421,NC,Atkinson,"Wilmington, NC",Pender County,2021,164011.333,2020
28422,NC,Bolivia,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,2021,263274.5332,8002
28423,NC,Bolton,0,Columbus County,2021,143608.1979,2631
28425,NC,Burgaw,"Wilmington, NC",Pender County,2021,188268.9784,10424
28428,NC,Carolina Beach,"Wilmington, NC",New Hanover County,2021,441776.7337,6754
28429,NC,Castle Hayne,"Wilmington, NC",New Hanover County,2021,239762.4033,8509
28430,NC,Cerro Gordo,0,Columbus County,2021,0,1961
28431,NC,Chadbourn,0,Columbus County,2021,120987.7384,6002
28432,NC,Clarendon,0,Columbus County,2021,0,1370
28433,NC,Clarkton,0,Bladen County,2021,100489.6351,4449
28435,NC,Currie,"Wilmington, NC",Pender County,2021,178852.4992,2076
28436,NC,Delco,0,Columbus County,2021,0,1731
28438,NC,Evergreen,0,Columbus County,2021,0,1282
28439,NC,Fair Bluff,0,Columbus County,2021,0,1003
28441,NC,Garland,0,Sampson County,2021,74557.60687,3552
28442,NC,Hallsboro,0,Columbus County,2021,0,1464
28443,NC,Hampstead,"Wilmington, NC",Pender County,2021,348383.8604,24427
28444,NC,Harrells,0,Sampson County,2021,132031.0721,2233
28445,NC,Holly Ridge,"Jacksonville, NC",Onslow County,2021,363290.8382,9162
28447,NC,Harrells,0,Bladen County,2021,131074.191,1673
28449,NC,Kure Beach,"Wilmington, NC",New Hanover County,2021,534450.4773,2176
28450,NC,Lake Waccamaw,0,Columbus County,2021,263148.3147,2056
28451,NC,Leland,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,2021,274022.8245,38490
28453,NC,Magnolia,0,Duplin County,2021,109533.0274,3811
28454,NC,Maple Hill,"Jacksonville, NC",Onslow County,2021,184305.4034,2490
28455,NC,Nakina,0,Columbus County,2021,0,2384
28456,NC,Riegelwood,0,Columbus County,2021,134113.2268,3824
28457,NC,Rocky Point,"Wilmington, NC",Pender County,2021,259791.988,10021
28458,NC,Rose Hill,0,Duplin County,2021,103944.3557,5636
28460,NC,Sneads Ferry,"Jacksonville, NC",Onslow County,2021,285756.577,10543
28461,NC,Southport,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,2021,361007.9025,22024
28462,NC,Supply,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,2021,346129.9102,12051
28463,NC,Tabor City,0,Columbus County,2021,135870.8384,7443
28464,NC,Teachey,0,Duplin County,2021,134649.0485,2490
28465,NC,Oak Island,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,2021,367454.0861,7768
28466,NC,Wallace,0,Duplin County,2021,143379.7044,7689
28467,NC,Carolina Shores,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,2021,256805.4223,12110
28468,NC,Sunset Beach,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,2021,357771.6768,4729
28469,NC,Ocean Isle Beach,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,2021,405020.4997,7563
28470,NC,Shallotte,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,2021,236433.418,10577
28472,NC,Whiteville,0,Columbus County,2021,138370.8231,18272
28478,NC,Willard,"Wilmington, NC",Pender County,2021,147558.7998,5115
28479,NC,Winnabow,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,2021,264513.6875,6568
28480,NC,Wrightsville Beach,"Wilmington, NC",New Hanover County,2021,1363553.856,2655
28501,NC,Kinston,"Kinston, NC",Lenoir County,2021,56940.83289,18365
28504,NC,Kinston,"Kinston, NC",Lenoir County,2021,123060.4938,20166
28508,NC,Albertson,0,Duplin County,2021,150179.8887,2016
28510,NC,Minnesott Beach,"New Bern, NC",Pamlico County,2021,251464.0377,1481
28511,NC,Atlantic,"Morehead City, NC",Carteret County,2021,152953.0222,653
28512,NC,0,"Morehead City, NC",Carteret County,2021,540838.2854,3320
28513,NC,Ayden,"Greenville, NC",Pitt County,2021,147748.5884,9441
28515,NC,0,"New Bern, NC",Pamlico County,2021,126787.6002,3097
28516,NC,Beaufort,"Morehead City, NC",Carteret County,2021,279458.0191,11365
28518,NC,Beulaville,0,Duplin County,2021,153227.5224,7340
28520,NC,0,"Morehead City, NC",Carteret County,2021,197842.264,248
28521,NC,Chinquapin,0,Duplin County,2021,150257.3743,1585
28523,NC,Cove City,"New Bern, NC",Craven County,2021,159092.7063,2568
28524,NC,0,"Morehead City, NC",Carteret County,2021,182582.7314,223
28525,NC,Deep Run,"Kinston, NC",Lenoir County,2021,100388.2966,2687
28526,NC,Dover,"New Bern, NC",Craven County,2021,110296.3577,2738
28527,NC,Ernul,"New Bern, NC",Craven County,2021,172882.2267,1075
28528,NC,Beaufort,"Morehead City, NC",Carteret County,2021,243277.8715,599
28529,NC,0,"New Bern, NC",Pamlico County,2021,152774.8087,1723
28530,NC,Grifton,"Greenville, NC",Pitt County,2021,119106.0625,6454
28531,NC,Harkers Island,"Morehead City, NC",Carteret County,2021,266507.899,1250
28532,NC,Havelock,"New Bern, NC",Craven County,2021,153628.6895,20279
28538,NC,Hookerton,0,Greene County,2021,127370.6873,2326
28539,NC,Hubert,"Jacksonville, NC",Onslow County,2021,193297.9386,16872
28540,NC,Jacksonville,"Jacksonville, NC",Onslow County,2021,169978.4028,51253
28544,NC,Midway Park,"Jacksonville, NC",Onslow County,2021,150621.0954,5691
28546,NC,Jacksonville,"Jacksonville, NC",Onslow County,2021,178461.6771,49170
28551,NC,La Grange,"Kinston, NC",Lenoir County,2021,129266.0472,14299
28553,NC,0,"Morehead City, NC",Carteret County,2021,192377.8334,381
28555,NC,Maysville,"Jacksonville, NC",Onslow County,2021,148723.9324,5105
28556,NC,Oriental,"New Bern, NC",Pamlico County,2021,259880.0536,761
28557,NC,Morehead City,"Morehead City, NC",Carteret County,2021,286713.7714,14880
28560,NC,New Bern,"New Bern, NC",Craven County,2021,177481.0495,29097
28562,NC,Trent Woods,"New Bern, NC",Craven County,2021,215921.3493,37447
28570,NC,Newport,"Morehead City, NC",Carteret County,2021,242274.7715,20857
28571,NC,Oriental,"New Bern, NC",Pamlico County,2021,303894.4044,2527
28572,NC,Pink Hill,"Kinston, NC",Lenoir County,2021,113924.3578,6680
28573,NC,Pollocksville,"New Bern, NC",Jones County,2021,81149.40035,1630
28574,NC,Richlands,"Jacksonville, NC",Onslow County,2021,179356.2529,19231
28577,NC,0,"Morehead City, NC",Carteret County,2021,139690.7561,287
28578,NC,Seven Springs,"Goldsboro, NC",Wayne County,2021,125204.0494,5703
28579,NC,Marshallberg,"Morehead City, NC",Carteret County,2021,216933.9975,826
28580,NC,Snow Hill,0,Greene County,2021,135649.9076,12228
28581,NC,Stacy,"Morehead City, NC",Carteret County,2021,171055.6034,136
28582,NC,Stella,"Jacksonville, NC",Onslow County,2021,281847.5751,1750
28584,NC,0,"Morehead City, NC",Carteret County,2021,283218.5779,14231
28585,NC,Trenton,"New Bern, NC",Jones County,2021,74957.69641,3714
28586,NC,Vanceboro,"New Bern, NC",Craven County,2021,154471.8111,7181
28587,NC,Vandemere,"New Bern, NC",Pamlico County,2021,131734.1976,231
28590,NC,Winterville,"Greenville, NC",Pitt County,2021,210319.6065,24763
28594,NC,Emerald Isle,"Morehead City, NC",Carteret County,2021,544860.4952,3844
28601,NC,Hickory,"Hickory-Lenoir-Morganton, NC",Catawba County,2021,215426.0274,52423
28602,NC,Hickory,"Hickory-Lenoir-Morganton, NC",Catawba County,2021,173493.5742,29463
28604,NC,Banner Elk,0,Avery County,2021,368186.1718,7697
28605,NC,Blowing Rock,"Boone, NC",Watauga County,2021,530385.8052,3792
28606,NC,Boomer,"North Wilkesboro, NC",Wilkes County,2021,182379.7158,1704
28607,NC,Boone,"Boone, NC",Watauga County,2021,354315.7469,33813
28609,NC,Catawba,"Hickory-Lenoir-Morganton, NC",Catawba County,2021,210635.2487,5630
28610,NC,Claremont,"Hickory-Lenoir-Morganton, NC",Catawba County,2021,172439.5644,11076
28611,NC,Collettsville,"Hickory-Lenoir-Morganton, NC",Caldwell County,2021,130682.5567,251
28612,NC,0,"Hickory-Lenoir-Morganton, NC",Burke County,2021,167436.4859,11954
28613,NC,Conover,"Hickory-Lenoir-Morganton, NC",Catawba County,2021,188998.0672,23355
28615,NC,Creston,0,Ashe County,2021,241501.5646,1723
28617,NC,Crumpler,0,Ashe County,2021,272413.3281,1821
28618,NC,Deep Gap,"Boone, NC",Watauga County,2021,267026.5214,2562
28621,NC,Elkin,"Mount Airy, NC",Surry County,2021,158847.4661,9842
28622,NC,Elk Park,0,Avery County,2021,190358.4429,2605
28623,NC,Ennice,0,Alleghany County,2021,170623.2603,1703
28624,NC,Ferguson,"North Wilkesboro, NC",Wilkes County,2021,207013.4001,1412
28625,NC,Statesville,"Charlotte-Concord-Gastonia, NC-SC",Iredell County,2021,212943.9008,37480
28626,NC,Fleetwood,0,Ashe County,2021,315595.4871,2948
28627,NC,Glade Valley,0,Alleghany County,2021,262690.6381,1248
28630,NC,Granite Falls,"Hickory-Lenoir-Morganton, NC",Caldwell County,2021,178954.3573,20808
28631,NC,Grassy Creek,0,Ashe County,2021,278925.4834,1044
28634,NC,Harmony,"Charlotte-Concord-Gastonia, NC-SC",Iredell County,2021,193856.9105,4779
28635,NC,Hays,"North Wilkesboro, NC",Wilkes County,2021,156123.5185,3240
28636,NC,Hiddenite,"Hickory-Lenoir-Morganton, NC",Alexander County,2021,163010.5746,4133
28638,NC,Sawmills,"Hickory-Lenoir-Morganton, NC",Caldwell County,2021,175540.6043,11838
28640,NC,Jefferson,0,Ashe County,2021,267138.4387,4680
28642,NC,Jonesville,"Winston-Salem, NC",Yadkin County,2021,140849.8017,5293
28643,NC,Lansing,0,Ashe County,2021,237338.178,4231
28644,NC,Laurel Springs,0,Alleghany County,2021,240264.041,1185
28645,NC,Lenoir,"Hickory-Lenoir-Morganton, NC",Caldwell County,2021,151236.8089,46214
28646,NC,Linville,0,Avery County,2021,935819.6985,414
28650,NC,Maiden,"Hickory-Lenoir-Morganton, NC",Catawba County,2021,201708.2863,11662
28651,NC,Millers Creek,"North Wilkesboro, NC",Wilkes County,2021,173302.1653,5717
28654,NC,Moravian Falls,"North Wilkesboro, NC",Wilkes County,2021,196229.8178,2850
28655,NC,Morganton,"Hickory-Lenoir-Morganton, NC",Burke County,2021,179928.7493,55752
28657,NC,Newland,0,Avery County,2021,186281.9668,8226
28658,NC,Newton,"Hickory-Lenoir-Morganton, NC",Catawba County,2021,174946.562,26578
28659,NC,North Wilkesboro,"North Wilkesboro, NC",Wilkes County,2021,153587.2197,21601
28660,NC,Olin,"Charlotte-Concord-Gastonia, NC-SC",Iredell County,2021,237624.785,2232
28663,NC,Piney Creek,0,Alleghany County,2021,240909.5579,677
28665,NC,Purlear,"North Wilkesboro, NC",Wilkes County,2021,203767.454,2656
28668,NC,Roaring Gap,0,Alleghany County,2021,293957.9057,180
28669,NC,Roaring River,"North Wilkesboro, NC",Wilkes County,2021,176282.1897,2723
28670,NC,Ronda,"North Wilkesboro, NC",Wilkes County,2021,157854.3078,2965
28673,NC,Sherrills Ford,"Hickory-Lenoir-Morganton, NC",Catawba County,2021,385038.7866,6425
28675,NC,Sparta,0,Alleghany County,2021,175781.8206,6527
28676,NC,Elkin,"Mount Airy, NC",Surry County,2021,182540.862,3121
28677,NC,Statesville,"Charlotte-Concord-Gastonia, NC-SC",Iredell County,2021,188891.7629,35231
28678,NC,Stony Point,"Hickory-Lenoir-Morganton, NC",Alexander County,2021,181027.8488,5706
28679,NC,Sugar Grove,"Boone, NC",Watauga County,2021,290455.8935,2313
28681,NC,Taylorsville,"Hickory-Lenoir-Morganton, NC",Alexander County,2021,190478.3697,26297
28682,NC,Terrell,"Hickory-Lenoir-Morganton, NC",Catawba County,2021,446676.8773,1342
28683,NC,Thurmond,"Mount Airy, NC",Surry County,2021,172044.3164,1355
28684,NC,Todd,"Boone, NC",Watauga County,2021,344644.0052,1703
28685,NC,Traphill,"North Wilkesboro, NC",Wilkes County,2021,171984.9178,1984
28689,NC,Union Grove,"Charlotte-Concord-Gastonia, NC-SC",Iredell County,2021,245936.9461,2685
28690,NC,Valdese,"Hickory-Lenoir-Morganton, NC",Burke County,2021,171217.7257,9211
28692,NC,Sugar Grove,"Boone, NC",Watauga County,2021,305529.3949,4456
28693,NC,Warrensville,0,Ashe County,2021,230649.881,1515
28694,NC,West Jefferson,0,Ashe County,2021,266645.9262,6861
28697,NC,Wilkesboro,"North Wilkesboro, NC",Wilkes County,2021,196897.7072,13766
28698,NC,Zionville,"Boone, NC",Watauga County,2021,237177.8033,2594
28701,NC,Alexander,"Asheville, NC",Buncombe County,2021,307048.6679,4993
28702,NC,0,0,Graham County,2021,184805.9419,630
28704,NC,Arden,"Asheville, NC",Buncombe County,2021,338371.3996,21608
28705,NC,Bakersville,0,Mitchell County,2021,166378.9679,6871
28707,NC,Balsam,"Cullowhee, NC",Jackson County,2021,199890.0492,580
28708,NC,Balsam Grove,"Brevard, NC",Transylvania County,2021,227184.1151,168
28709,NC,Barnardsville,"Asheville, NC",Buncombe County,2021,270512.0414,2588
28711,NC,Black Mountain,"Asheville, NC",Buncombe County,2021,344696.7261,12639
28712,NC,Brevard,"Brevard, NC",Transylvania County,2021,315561.5062,19777
28713,NC,Bryson City,"Cullowhee, NC",Swain County,2021,227169.1587,8661
28714,NC,Burnsville,0,Yancey County,2021,214456.8591,16441
28715,NC,Candler,"Asheville, NC",Buncombe County,2021,305375.642,27885
28716,NC,Canton,"Asheville, NC",Haywood County,2021,222062.9059,17701
28717,NC,Cashiers,"Cullowhee, NC",Jackson County,2021,830216.7882,1253
28718,NC,Brevard,"Brevard, NC",Transylvania County,2021,263629.9979,393
28721,NC,Clyde,"Asheville, NC",Haywood County,2021,252396.7392,9890
28722,NC,Tryon,0,Polk County,2021,285330.0942,6320
28723,NC,Cullowhee,"Cullowhee, NC",Jackson County,2021,304914.0054,10764
28726,NC,East Flat Rock,"Asheville, NC",Henderson County,2021,217978.169,3904
28729,NC,Etowah,"Asheville, NC",Henderson County,2021,302454.358,3281
28730,NC,Fairview,"Asheville, NC",Buncombe County,2021,377705.3808,8532
28731,NC,Flat Rock,"Asheville, NC",Henderson County,2021,357145.3781,8779
28732,NC,Fletcher,"Asheville, NC",Henderson County,2021,340184.6628,18275
28734,NC,Franklin,0,Macon County,2021,203527.3715,28676
28736,NC,Glenville,"Cullowhee, NC",Jackson County,2021,494418.8031,878
28739,NC,Valley Hill,"Asheville, NC",Henderson County,2021,344662.9369,21454
28740,NC,Bakersville,0,Mitchell County,2021,187428.2308,1638
28741,NC,Highlands,0,Macon County,2021,678127.3778,3917
28742,NC,Horse Shoe,"Asheville, NC",Henderson County,2021,335705.0735,3078
28743,NC,Hot Springs,"Asheville, NC",Madison County,2021,254315.4863,2424
28745,NC,Lake Junaluska,"Asheville, NC",Haywood County,2021,335319.4952,394
28746,NC,Lake Lure,"Forest City, NC",Rutherford County,2021,316337.9997,2652
28747,NC,Lake Toxaway,"Brevard, NC",Transylvania County,2021,459918.3432,2198
28748,NC,Leicester,"Asheville, NC",Buncombe County,2021,304303.9044,11885
28751,NC,Maggie Valley,"Asheville, NC",Haywood County,2021,265659.5334,3964
28752,NC,Marion,"Marion, NC",McDowell County,2021,187897.285,30989
28753,NC,Marshall,"Asheville, NC",Madison County,2021,277708.4172,9449
28754,NC,Mars Hill,"Asheville, NC",Madison County,2021,291076.7967,9655
28756,NC,0,0,Polk County,2021,282152.4963,3657
28759,NC,Mills River,"Asheville, NC",Henderson County,2021,394023.3713,7543
28761,NC,Nebo,"Marion, NC",McDowell County,2021,290812.735,6954
28762,NC,Old Fort,"Marion, NC",McDowell County,2021,223799.5078,6523
28763,NC,Otto,0,Macon County,2021,202781.5324,2611
28766,NC,Penrose,"Brevard, NC",Transylvania County,2021,258062.0935,1101
28768,NC,Pisgah Forest,"Brevard, NC",Transylvania County,2021,310086.6527,7302
28771,NC,0,0,Graham County,2021,175816.8447,7476
28772,NC,Brevard,"Brevard, NC",Transylvania County,2021,216245.8948,1057
28773,NC,Saluda,0,Polk County,2021,311580.6288,2976
28774,NC,Sapphire,"Brevard, NC",Transylvania County,2021,425077.4778,1225
28775,NC,Scaly Mountain,0,Macon County,2021,318541.8378,572
28777,NC,Spruce Pine,0,Mitchell County,2021,168638.5263,10318
28778,NC,Swannanoa,"Asheville, NC",Buncombe County,2021,275184.4464,10771
28779,NC,Sylva,"Cullowhee, NC",Jackson County,2021,229688.5876,18377
28781,NC,Topton,0,Macon County,2021,267597.7947,967
28782,NC,Columbus,0,Polk County,2021,293811.0948,6329
28783,NC,Tuckasegee,"Cullowhee, NC",Jackson County,2021,305079.0559,1535
28785,NC,Waynesville,"Asheville, NC",Haywood County,2021,282418.5829,8183
28786,NC,Waynesville,"Asheville, NC",Haywood County,2021,255673.2021,21526
28787,NC,Weaverville,"Asheville, NC",Buncombe County,2021,353085.7905,23188
28789,NC,Whittier,"Cullowhee, NC",Jackson County,2021,229193.4224,6957
28790,NC,Zirconia,"Asheville, NC",Henderson County,2021,313246.3646,3313
28791,NC,Hendersonville,"Asheville, NC",Henderson County,2021,315196.5264,15067
28792,NC,Hendersonville,"Asheville, NC",Henderson County,2021,280271.595,35181
28801,NC,Asheville,"Asheville, NC",Buncombe County,2021,420609.9912,14395
28803,NC,Asheville,"Asheville, NC",Buncombe County,2021,360117.1538,34036
28804,NC,Asheville,"Asheville, NC",Buncombe County,2021,449313.0046,24854
28805,NC,Asheville,"Asheville, NC",Buncombe County,2021,366508.9387,20147
28806,NC,Asheville,"Asheville, NC",Buncombe County,2021,312979.296,44733
28901,NC,Andrews,0,Cherokee County,2021,159630.5021,5104
28902,NC,Brasstown,0,Cherokee County,2021,232527.6639,1107
28904,NC,Hayesville,0,Clay County,2021,237946.2829,9642
28905,NC,Marble,0,Cherokee County,2021,185516.8593,3609
28906,NC,Murphy,0,Cherokee County,2021,206171.4078,19447
28909,NC,Warne,0,Clay County,2021,185963.3739,603
27006,NC,Advance,"Winston-Salem, NC",Davie County,2022,348179.435,15825
27007,NC,Ararat,"Mount Airy, NC",Surry County,2022,219020.5733,2187
27009,NC,Belews Creek,"Winston-Salem, NC",Forsyth County,2022,263385.722,3486
27011,NC,Boonville,"Winston-Salem, NC",Yadkin County,2022,185854.4826,4853
27012,NC,Clemmons,"Winston-Salem, NC",Forsyth County,2022,332029.2243,28173
27013,NC,Cleveland,"Charlotte-Concord-Gastonia, NC-SC",Rowan County,2022,239196.6867,6740
27014,NC,Cooleemee,"Winston-Salem, NC",Davie County,2022,105293.5035,803
27016,NC,Danbury,"Winston-Salem, NC",Stokes County,2022,162150.1624,1759
27017,NC,Dobson,"Mount Airy, NC",Surry County,2022,192896.0425,9271
27018,NC,East Bend,"Winston-Salem, NC",Yadkin County,2022,216454.1416,7701
27019,NC,Germanton,"Winston-Salem, NC",Stokes County,2022,206670.3683,3391
27020,NC,Hamptonville,"Winston-Salem, NC",Yadkin County,2022,191338.7088,5747
27021,NC,King,"Winston-Salem, NC",Stokes County,2022,220808.6404,16678
27022,NC,Lawsonville,"Winston-Salem, NC",Stokes County,2022,176690.3299,1081
27023,NC,Lewisville,"Winston-Salem, NC",Forsyth County,2022,323192.6663,13651
27024,NC,Lowgap,"Mount Airy, NC",Surry County,2022,167933.9607,2243
27025,NC,Madison,"Greensboro-High Point, NC",Rockingham County,2022,186870.9431,12000
27027,NC,Mayodan,"Greensboro-High Point, NC",Rockingham County,2022,136542.1064,4209
27028,NC,Mocksville,"Winston-Salem, NC",Davie County,2022,227962.2163,26025
27030,NC,Mount Airy,"Mount Airy, NC",Surry County,2022,173622.572,37035
27040,NC,Pfafftown,"Winston-Salem, NC",Forsyth County,2022,282608.1973,12778
27041,NC,Pilot Mountain,"Mount Airy, NC",Surry County,2022,221312.5862,7475
27043,NC,Pinnacle,"Mount Airy, NC",Surry County,2022,215304.4307,7224
27045,NC,Rural Hall,"Winston-Salem, NC",Forsyth County,2022,222489.2644,9906
27046,NC,Sandy Ridge,"Winston-Salem, NC",Stokes County,2022,164876.6668,2295
27048,NC,Stoneville,"Greensboro-High Point, NC",Rockingham County,2022,188407.5335,8324
27050,NC,Tobaccoville,"Winston-Salem, NC",Forsyth County,2022,216394.9969,3803
27051,NC,Walkertown,"Winston-Salem, NC",Forsyth County,2022,207308.4707,8031
27052,NC,Walnut Cove,"Winston-Salem, NC",Stokes County,2022,180421.2649,10726
27053,NC,Mount Airy,"Winston-Salem, NC",Stokes County,2022,182664.7861,3025
27054,NC,Woodleaf,"Charlotte-Concord-Gastonia, NC-SC",Rowan County,2022,230351.0199,2017
27055,NC,Yadkinville,"Winston-Salem, NC",Yadkin County,2022,198804.049,14997
27101,NC,Winston-Salem,"Winston-Salem, NC",Forsyth County,2022,169428.0618,20831
27103,NC,Winston-Salem,"Winston-Salem, NC",Forsyth County,2022,240540.8089,34970
27104,NC,Winston-Salem,"Winston-Salem, NC",Forsyth County,2022,334475.6971,30256
